0	0.5
1	0.184721
2	0.0681989
3	0.0246598
4	0.00908172
5	0.00336667
6	0.00124083
7	0.000451784
8	0.00016837
9	6.12677e-05
10	2.26826e-05
11	8.35608e-06
12	3.06525e-06
13	1.12933e-06
14	4.16363e-07
15	1.53016e-07
16	5.58963e-08
17	1.52529e-07
18	4.15065e-07
19	1.12925e-06
20	3.08528e-06
21	8.29743e-06
22	2.2486e-05
23	6.14212e-05
24	0.000167953
25	0.000455262
26	0.0012443
27	0.00335792
28	0.00919115
29	0.0247082
30	0.0671522
31	0.184829
32	0.5
